LanguageId,ApplicantId,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?
25623,25623,evet,ileri
25624,25624,evet,ileri
25625,25625,evet,ileri
25626,25626,evet,ileri
25627,25627,evet,orta
25628,25628,evet,orta
25629,25629,evet,orta
25630,25630,evet,ileri
25631,25631,evet,ileri
25632,25632,evet,ileri
25633,25633,hayir,
25634,25634,evet,orta
25635,25635,evet,orta
25636,25636,evet,ileri
25637,25637,hayir,
25638,25638,evet,ileri
25639,25639,hayir,
25640,25640,evet,ileri
25641,25641,evet,ileri
25642,25642,evet,ileri
25643,25643,evet,orta
25644,25644,evet,ileri
25645,25645,evet,orta
25646,25646,evet,orta
25647,25647,evet,orta
25648,25648,evet,ileri
25649,25649,evet,ileri
25650,25650,evet,orta
25651,25651,hayir,
25652,25652,hayir,
25653,25653,evet,orta
25654,25654,evet,ileri
25655,25655,evet,ileri
25656,25656,evet,ileri
25657,25657,evet,ileri
25658,25658,hayir,
25659,25659,evet,ileri
25660,25660,evet,orta
25661,25661,evet,ileri
25662,25662,evet,orta
25663,25663,evet,orta
25664,25664,evet,ileri
25665,25665,evet,orta
25666,25666,evet,ileri
25667,25667,hayir,
25668,25668,evet,orta
25669,25669,evet,ileri
25670,25670,evet,ileri
25671,25671,evet,orta
25672,25672,evet,orta
25673,25673,evet,ileri
25674,25674,evet,baslangic
25675,25675,evet,orta
25676,25676,evet,ileri
25677,25677,evet,orta
25678,25678,evet,orta
25679,25679,evet,orta
25680,25680,evet,baslangic
25681,25681,evet,orta
25682,25682,evet,ileri
25683,25683,hayir,
25684,25684,evet,ileri
25685,25685,evet,orta
25686,25686,evet,orta
25687,25687,hayir,
25688,25688,evet,orta
25689,25689,evet,ileri
25690,25690,evet,orta
25691,25691,evet,orta
25692,25692,evet,ileri
25693,25693,evet,ileri
25694,25694,evet,ileri
25695,25695,evet,ileri
25696,25696,evet,ileri
25697,25697,evet,orta
25698,25698,evet,orta
25699,25699,evet,orta
25700,25700,evet,ileri
25701,25701,evet,ileri
25702,25702,hayir,
25703,25703,evet,orta
25704,25704,evet,ileri
25705,25705,hayir,
25706,25706,evet,orta
25707,25707,evet,orta
25708,25708,evet,ileri
25709,25709,evet,ileri
25710,25710,evet,orta
25711,25711,evet,orta
25712,25712,evet,orta
25713,25713,hayir,
25714,25714,evet,ileri
25715,25715,evet,baslangic
25716,25716,hayir,
25717,25717,evet,ileri
25718,25718,evet,orta
25719,25719,evet,orta
25720,25720,evet,orta
25721,25721,hayir,
25722,25722,evet,ileri
25723,25723,evet,ileri
25724,25724,evet,orta
25725,25725,evet,ileri
25726,25726,evet,ileri
25727,25727,evet,orta
25728,25728,evet,ileri
25729,25729,evet,baslangic
25730,25730,evet,orta
25731,25731,evet,ileri
25732,25732,evet,orta
25733,25733,evet,orta
25734,25734,evet,orta
25735,25735,evet,orta
25736,25736,evet,ileri
25737,25737,evet,orta
25738,25738,evet,ileri
25739,25739,hayir,
25740,25740,hayir,
25741,25741,evet,orta
25742,25742,evet,ileri
25743,25743,evet,orta
25744,25744,evet,orta
25745,25745,hayir,
25746,25746,evet,orta
25747,25747,evet,orta
25748,25748,evet,ileri
25749,25749,evet,orta
25750,25750,hayir,
25751,25751,hayir,
25752,25752,evet,orta
25753,25753,evet,baslangic
25754,25754,evet,baslangic
25755,25755,hayir,
25756,25756,evet,orta
25757,25757,hayir,
25758,25758,evet,orta
25759,25759,evet,orta
25760,25760,hayir,
25761,25761,hayir,
25762,25762,evet,ileri
25763,25763,evet,ileri
25764,25764,evet,ileri
25765,25765,evet,ileri
25766,25766,evet,ileri
25767,25767,evet,ileri
25768,25768,hayir,
25769,25769,evet,ileri
25770,25770,evet,orta
25771,25771,evet,orta
25772,25772,evet,ileri
25773,25773,evet,baslangic
25774,25774,hayir,
25775,25775,evet,orta
25776,25776,evet,orta
25777,25777,evet,ileri
25778,25778,evet,orta
25779,25779,evet,orta
25780,25780,evet,orta
25781,25781,evet,orta
25782,25782,evet,baslangic
25783,25783,evet,ileri
25784,25784,evet,ileri
25785,25785,evet,orta
25786,25786,evet,orta
25787,25787,evet,ileri
25788,25788,evet,baslangic
25789,25789,evet,orta
25790,25790,evet,ileri
25791,25791,hayir,
25792,25792,evet,orta
25793,25793,evet,ileri
25794,25794,evet,ileri
25795,25795,evet,ileri
25796,25796,evet,ileri
25797,25797,evet,ileri
25798,25798,evet,orta
25799,25799,evet,orta
25800,25800,evet,orta
25801,25801,evet,ileri
25802,25802,evet,ileri
25803,25803,evet,ileri
25804,25804,evet,orta
25805,25805,hayir,
25806,25806,evet,orta
25807,25807,hayir,
25808,25808,evet,orta
25809,25809,evet,orta
25810,25810,hayir,
25811,25811,evet,ileri
25812,25812,evet,ileri
25813,25813,evet,orta
25814,25814,evet,orta
25815,25815,evet,ileri
25816,25816,evet,orta
25817,25817,evet,orta
25818,25818,evet,baslangic
25819,25819,evet,orta
25820,25820,evet,orta
25821,25821,evet,ileri
25822,25822,hayir,
25823,25823,evet,ileri
25824,25824,evet,orta
25825,25825,hayir,
25826,25826,evet,ileri
25827,25827,evet,ileri
25828,25828,evet,ileri
25829,25829,evet,orta
25830,25830,evet,orta
25831,25831,evet,orta
25832,25832,hayir,
25833,25833,evet,orta
25834,25834,evet,orta
25835,25835,evet,ileri
25836,25836,evet,baslangic
25837,25837,evet,orta
25838,25838,evet,orta
25839,25839,hayir,
25840,25840,hayir,
25841,25841,evet,baslangic
25842,25842,evet,orta
25843,25843,evet,orta
25844,25844,hayir,
25845,25845,hayir,
25846,25846,evet,ileri
25847,25847,evet,ileri
25848,25848,evet,orta
25849,25849,evet,baslangic
25850,25850,evet,baslangic
25851,25851,evet,orta
25852,25852,evet,ileri
25853,25853,evet,orta
25854,25854,evet,orta
25855,25855,hayir,
25856,25856,evet,orta
25857,25857,evet,orta
25858,25858,evet,orta
25859,25859,evet,orta
25860,25860,evet,orta
25861,25861,evet,orta
25862,25862,evet,orta
25863,25863,evet,orta
25864,25864,evet,orta
25865,25865,evet,ileri
25866,25866,evet,orta
25867,25867,hayir,
25868,25868,hayir,
25869,25869,evet,ileri
25870,25870,evet,ileri
25871,25871,hayir,
25872,25872,hayir,
25873,25873,evet,baslangic
25874,25874,evet,ileri
25875,25875,evet,orta
25876,25876,evet,orta
25877,25877,evet,orta
25878,25878,evet,orta
25879,25879,evet,ileri
25880,25880,evet,ileri
25881,25881,evet,ileri
25882,25882,evet,orta
25883,25883,evet,baslangic
25884,25884,hayir,
25885,25885,hayir,
25886,25886,hayir,
25887,25887,evet,orta
25888,25888,evet,ileri
25889,25889,evet,ileri
25890,25890,hayir,
25891,25891,evet,ileri
25892,25892,evet,orta
25893,25893,evet,orta
25894,25894,evet,ileri
25895,25895,evet,ileri
25896,25896,evet,ileri
25897,25897,evet,ileri
25898,25898,hayir,
25899,25899,evet,orta
25900,25900,hayir,
25901,25901,evet,orta
25902,25902,hayir,
25903,25903,evet,baslangic
25904,25904,hayir,
25905,25905,hayir,
25906,25906,hayir,
25907,25907,evet,orta
25908,25908,evet,ileri
25909,25909,evet,ileri
25910,25910,evet,orta
25911,25911,evet,ileri
25912,25912,evet,ileri
25913,25913,evet,ileri
25914,25914,hayir,
25915,25915,evet,orta
25916,25916,hayir,
25917,25917,evet,ileri
25918,25918,evet,ileri
25919,25919,evet,ileri
25920,25920,hayir,
25921,25921,evet,orta
25922,25922,evet,ileri
25923,25923,evet,ileri
25924,25924,evet,ileri
25925,25925,hayir,
25926,25926,evet,orta
25927,25927,evet,orta
25928,25928,evet,ileri
25929,25929,evet,ileri
25930,25930,evet,ileri
25931,25931,evet,orta
25932,25932,evet,orta
25933,25933,evet,ileri
25934,25934,evet,ileri
25935,25935,evet,orta
25936,25936,evet,orta
25937,25937,hayir,
25938,25938,evet,orta
25939,25939,evet,orta
25940,25940,hayir,
25941,25941,evet,orta
25942,25942,evet,ileri
25943,25943,evet,orta
25944,25944,evet,orta
25945,25945,evet,ileri
25946,25946,hayir,
25947,25947,evet,orta
25948,25948,evet,orta
25949,25949,evet,ileri
25950,25950,evet,ileri
25951,25951,evet,ileri
25952,25952,evet,orta
25953,25953,evet,baslangic
25954,25954,hayir,
25955,25955,evet,orta
25956,25956,evet,ileri
25957,25957,evet,orta
25958,25958,evet,ileri
25959,25959,evet,ileri
25960,25960,evet,orta
25961,25961,evet,ileri
25962,25962,evet,baslangic
25963,25963,evet,baslangic
25964,25964,evet,orta
25965,25965,evet,orta
25966,25966,evet,ileri
25967,25967,hayir,
25968,25968,evet,orta
25969,25969,evet,orta
25970,25970,evet,ileri
25971,25971,hayir,
25972,25972,hayir,
25973,25973,evet,orta
25974,25974,evet,ileri
25975,25975,evet,ileri
25976,25976,evet,orta
25977,25977,evet,baslangic
25978,25978,evet,ileri
25979,25979,evet,ileri
25980,25980,evet,orta
25981,25981,evet,orta
25982,25982,evet,orta
25983,25983,evet,orta
25984,25984,evet,orta
25985,25985,evet,ileri
25986,25986,evet,ileri
25987,25987,evet,ileri
25988,25988,evet,orta
25989,25989,evet,ileri
25990,25990,evet,ileri
25991,25991,evet,orta
25992,25992,evet,orta
25993,25993,evet,orta
25994,25994,evet,orta
25995,25995,evet,ileri
25996,25996,evet,orta
25997,25997,evet,baslangic
25998,25998,evet,ileri
25999,25999,evet,ileri
26000,26000,evet,ileri
26001,26001,hayir,
26002,26002,evet,ileri
26003,26003,evet,orta
26004,26004,hayir,
26005,26005,hayir,
26006,26006,evet,orta
26007,26007,evet,orta
26008,26008,evet,ileri
26009,26009,evet,orta
26010,26010,evet,ileri
26011,26011,hayir,
26012,26012,evet,orta
26013,26013,evet,ileri
26014,26014,evet,orta
26015,26015,evet,baslangic
26016,26016,evet,ileri
26017,26017,evet,orta
26018,26018,evet,orta
26019,26019,evet,orta
26020,26020,evet,ileri
26021,26021,evet,orta
26022,26022,evet,baslangic
26023,26023,hayir,
26024,26024,hayir,
26025,26025,evet,ileri
26026,26026,evet,orta
26027,26027,evet,orta
26028,26028,evet,ileri
26029,26029,evet,orta
26030,26030,evet,orta
26031,26031,evet,ileri
26032,26032,evet,ileri
26033,26033,evet,orta
26034,26034,evet,ileri
26035,26035,evet,orta
26036,26036,evet,orta
26037,26037,evet,orta
26038,26038,evet,ileri
26039,26039,evet,ileri
26040,26040,evet,orta
26041,26041,hayir,
26042,26042,evet,orta
26043,26043,evet,ileri
26044,26044,evet,ileri
26045,26045,evet,orta
26046,26046,evet,ileri
26047,26047,evet,orta
26048,26048,hayir,
26049,26049,evet,baslangic
26050,26050,hayir,
26051,26051,evet,ileri
26052,26052,evet,baslangic
26053,26053,evet,orta
26054,26054,evet,orta
26055,26055,evet,ileri
26056,26056,evet,ileri
26057,26057,evet,orta
26058,26058,evet,orta
26059,26059,evet,ileri
26060,26060,evet,ileri
26061,26061,evet,orta
26062,26062,evet,orta
26063,26063,evet,orta
26064,26064,hayir,
26065,26065,evet,orta
26066,26066,evet,orta
26067,26067,evet,orta
26068,26068,evet,orta
26069,26069,evet,orta
26070,26070,evet,baslangic
26071,26071,evet,ileri
26072,26072,hayir,
26073,26073,evet,orta
26074,26074,evet,orta
26075,26075,evet,orta
26076,26076,hayir,
26077,26077,hayir,
26078,26078,evet,orta
26079,26079,evet,orta
26080,26080,hayir,
26081,26081,evet,ileri
26082,26082,evet,ileri
26083,26083,evet,orta
26084,26084,evet,orta
26085,26085,evet,ileri
26086,26086,evet,orta
26087,26087,evet,baslangic
26088,26088,evet,ileri
26089,26089,evet,orta
26090,26090,evet,ileri
26091,26091,evet,ileri
26092,26092,evet,ileri
26093,26093,evet,orta
26094,26094,evet,baslangic
26095,26095,hayir,
26096,26096,hayir,
26097,26097,evet,orta
26098,26098,evet,orta
26099,26099,evet,orta
26100,26100,hayir,
26101,26101,evet,ileri
26102,26102,evet,orta
26103,26103,evet,orta
26104,26104,evet,orta
26105,26105,evet,ileri
26106,26106,evet,orta
26107,26107,evet,orta
26108,26108,hayir,
26109,26109,evet,ileri
26110,26110,evet,ileri
26111,26111,evet,orta
26112,26112,evet,ileri
26113,26113,evet,orta
26114,26114,evet,orta
26115,26115,evet,orta
26116,26116,evet,orta
26117,26117,evet,orta
26118,26118,evet,ileri
26119,26119,evet,orta
26120,26120,evet,ileri
26121,26121,evet,ileri
26122,26122,evet,orta
26123,26123,hayir,
26124,26124,evet,ileri
26125,26125,hayir,
26126,26126,evet,orta
26127,26127,evet,orta
26128,26128,evet,ileri
26129,26129,evet,orta
26130,26130,evet,baslangic
26131,26131,evet,orta
26132,26132,evet,orta
26133,26133,evet,orta
26134,26134,evet,baslangic
26135,26135,evet,ileri
26136,26136,evet,orta
26137,26137,evet,ileri
26138,26138,evet,baslangic
26139,26139,evet,orta
26140,26140,hayir,
26141,26141,hayir,
26142,26142,hayir,
26143,26143,evet,orta
26144,26144,evet,orta
26145,26145,evet,ileri
26146,26146,evet,orta
26147,26147,evet,orta
26148,26148,evet,orta
26149,26149,evet,orta
26150,26150,evet,orta
26151,26151,evet,orta
26152,26152,evet,orta
26153,26153,evet,orta
26154,26154,evet,orta
26155,26155,evet,orta
26156,26156,evet,orta
26157,26157,evet,orta
26158,26158,evet,orta
26159,26159,hayir,
26160,26160,hayir,
26161,26161,evet,orta
26162,26162,evet,orta
26163,26163,evet,ileri
26164,26164,hayir,
26165,26165,evet,orta
26166,26166,evet,ileri
26167,26167,evet,orta
26168,26168,evet,ileri
26169,26169,evet,baslangic
26170,26170,evet,orta
26171,26171,hayir,
26172,26172,evet,ileri
26173,26173,evet,orta
26174,26174,evet,ileri
26175,26175,evet,orta
26176,26176,evet,orta
26177,26177,evet,orta
26178,26178,evet,ileri
26179,26179,evet,ileri
26180,26180,evet,orta
26181,26181,hayir,
26182,26182,evet,ileri
26183,26183,evet,ileri
26184,26184,hayir,
26185,26185,hayir,
26186,26186,evet,ileri
26187,26187,evet,orta
26188,26188,evet,orta
26189,26189,evet,ileri
26190,26190,evet,ileri
26191,26191,evet,ileri
26192,26192,evet,ileri
26193,26193,evet,ileri
26194,26194,evet,orta
26195,26195,evet,orta
26196,26196,evet,ileri
26197,26197,evet,ileri
26198,26198,evet,orta
26199,26199,evet,orta
26200,26200,hayir,
26201,26201,evet,orta
26202,26202,evet,orta
26203,26203,evet,orta
26204,26204,evet,orta
26205,26205,evet,ileri
26206,26206,hayir,
26207,26207,evet,ileri
26208,26208,evet,ileri
26209,26209,evet,orta
26210,26210,evet,orta
26211,26211,evet,orta
26212,26212,evet,baslangic
26213,26213,evet,ileri
26214,26214,evet,ileri
26215,26215,evet,orta
26216,26216,evet,baslangic
26217,26217,hayir,
26218,26218,evet,orta
26219,26219,evet,orta
26220,26220,evet,orta
26221,26221,evet,ileri
26222,26222,evet,baslangic
26223,26223,evet,ileri
26224,26224,evet,orta
26225,26225,evet,ileri
26226,26226,evet,orta
26227,26227,evet,ileri
26228,26228,evet,ileri
26229,26229,evet,ileri
26230,26230,evet,ileri
26231,26231,evet,ileri
26232,26232,evet,ileri
26233,26233,evet,ileri
26234,26234,evet,orta
26235,26235,evet,orta
26236,26236,evet,orta
26237,26237,evet,ileri
26238,26238,evet,orta
26239,26239,evet,ileri
26240,26240,evet,ileri
26241,26241,evet,orta
26242,26242,evet,orta
26243,26243,evet,orta
26244,26244,evet,orta
26245,26245,evet,ileri
26246,26246,evet,baslangic
26247,26247,evet,orta
26248,26248,evet,baslangic
26249,26249,evet,orta
26250,26250,evet,ileri
26251,26251,evet,orta
26252,26252,hayir,
26253,26253,evet,ileri
26254,26254,hayir,
26255,26255,evet,orta
26256,26256,evet,orta
26257,26257,evet,orta
26258,26258,hayir,
26259,26259,evet,baslangic
26260,26260,evet,ileri
26261,26261,hayir,
26262,26262,evet,orta
26263,26263,evet,ileri
26264,26264,hayir,
26265,26265,evet,ileri
26266,26266,evet,orta
26267,26267,evet,orta
26268,26268,evet,baslangic
26269,26269,evet,orta
26270,26270,evet,ileri
26271,26271,evet,orta
26272,26272,evet,ileri
26273,26273,hayir,
26274,26274,evet,orta
26275,26275,evet,ileri
26276,26276,evet,orta
26277,26277,evet,baslangic
26278,26278,evet,orta
26279,26279,evet,ileri
26280,26280,evet,ileri
26281,26281,evet,orta
26282,26282,evet,orta
26283,26283,hayir,
26284,26284,hayir,
26285,26285,evet,orta
26286,26286,hayir,
26287,26287,evet,orta
26288,26288,evet,ileri
26289,26289,evet,orta
26290,26290,evet,orta
26291,26291,hayir,
26292,26292,evet,orta
26293,26293,evet,orta
26294,26294,evet,ileri
26295,26295,evet,ileri
26296,26296,evet,ileri
26297,26297,evet,orta
26298,26298,evet,orta
26299,26299,evet,orta
26300,26300,evet,orta
26301,26301,evet,ileri
26302,26302,evet,ileri
26303,26303,evet,baslangic
26304,26304,evet,orta
26305,26305,evet,ileri
26306,26306,evet,orta
26307,26307,evet,orta
26308,26308,evet,orta
26309,26309,evet,ileri
26310,26310,evet,orta
26311,26311,evet,ileri
26312,26312,evet,orta
26313,26313,hayir,
26314,26314,evet,orta
26315,26315,evet,ileri
26316,26316,evet,ileri
26317,26317,evet,orta
26318,26318,evet,ileri
26319,26319,evet,orta
26320,26320,evet,baslangic
26321,26321,evet,baslangic
26322,26322,hayir,
26323,26323,evet,baslangic
26324,26324,evet,ileri
26325,26325,evet,orta
26326,26326,evet,baslangic
26327,26327,evet,ileri
26328,26328,evet,ileri
26329,26329,evet,baslangic
26330,26330,evet,orta
26331,26331,evet,orta
26332,26332,evet,baslangic
26333,26333,evet,ileri
26334,26334,evet,baslangic
26335,26335,evet,ileri
26336,26336,evet,baslangic
26337,26337,evet,orta
26338,26338,evet,orta
26339,26339,evet,ileri
26340,26340,evet,baslangic
26341,26341,evet,ileri
26342,26342,evet,orta
26343,26343,evet,orta
26344,26344,hayir,
26345,26345,evet,ileri
26346,26346,evet,baslangic
26347,26347,evet,ileri
26348,26348,evet,orta
26349,26349,evet,ileri
26350,26350,evet,orta
26351,26351,hayir,
26352,26352,evet,ileri
26353,26353,evet,ileri
26354,26354,evet,orta
26355,26355,evet,ileri
26356,26356,hayir,
26357,26357,evet,orta
26358,26358,evet,ileri
26359,26359,evet,orta
26360,26360,hayir,
26361,26361,hayir,
26362,26362,evet,orta
26363,26363,evet,orta
26364,26364,evet,orta
26365,26365,evet,ileri
26366,26366,evet,ileri
26367,26367,evet,ileri
26368,26368,evet,ileri
26369,26369,evet,ileri
26370,26370,hayir,
26371,26371,evet,ileri
26372,26372,evet,baslangic
26373,26373,hayir,
26374,26374,evet,ileri
26375,26375,hayir,
26376,26376,evet,ileri
26377,26377,evet,orta
26378,26378,evet,orta
26379,26379,evet,orta
26380,26380,evet,orta
26381,26381,evet,orta
26382,26382,evet,ileri
26383,26383,evet,ileri
26384,26384,evet,ileri
26385,26385,evet,orta
26386,26386,evet,ileri
26387,26387,hayir,
26388,26388,evet,orta
26389,26389,evet,orta
26390,26390,evet,orta
26391,26391,evet,orta
26392,26392,evet,ileri
26393,26393,evet,orta
26394,26394,evet,ileri
26395,26395,evet,orta
26396,26396,evet,ileri
26397,26397,evet,ileri
26398,26398,hayir,
26399,26399,evet,ileri
26400,26400,evet,baslangic
26401,26401,evet,ileri
26402,26402,hayir,
26403,26403,evet,orta
26404,26404,evet,ileri
26405,26405,evet,orta
26406,26406,hayir,
26407,26407,evet,ileri
26408,26408,evet,orta
26409,26409,evet,orta
26410,26410,evet,orta
26411,26411,evet,ileri
26412,26412,evet,orta
26413,26413,evet,ileri
26414,26414,evet,ileri
26415,26415,evet,ileri
26416,26416,evet,ileri
26417,26417,hayir,
26418,26418,evet,ileri
26419,26419,evet,orta
26420,26420,evet,orta
26421,26421,evet,orta
26422,26422,evet,orta
26423,26423,evet,baslangic
26424,26424,evet,baslangic
26425,26425,evet,ileri
26426,26426,evet,ileri
26427,26427,evet,orta
26428,26428,evet,orta
26429,26429,evet,orta
26430,26430,evet,orta
26431,26431,hayir,
26432,26432,evet,orta
26433,26433,evet,orta
26434,26434,evet,orta
26435,26435,evet,orta
26436,26436,evet,ileri
26437,26437,evet,orta
26438,26438,evet,orta
26439,26439,evet,ileri
26440,26440,evet,baslangic
26441,26441,evet,orta
26442,26442,hayir,
26443,26443,hayir,
26444,26444,evet,orta
26445,26445,evet,orta
26446,26446,evet,baslangic
26447,26447,evet,orta
26448,26448,hayir,
26449,26449,hayir,
26450,26450,evet,orta
26451,26451,evet,baslangic
26452,26452,hayir,
26453,26453,hayir,
26454,26454,evet,orta
26455,26455,hayir,
26456,26456,evet,orta
26457,26457,evet,ileri
26458,26458,evet,ileri
26459,26459,evet,orta
26460,26460,evet,orta
26461,26461,evet,ileri
26462,26462,evet,orta
26463,26463,evet,ileri
26464,26464,evet,orta
26465,26465,evet,orta
26466,26466,evet,orta
26467,26467,evet,ileri
26468,26468,evet,ileri
26469,26469,evet,baslangic
26470,26470,evet,orta
26471,26471,evet,orta
26472,26472,evet,ileri
26473,26473,evet,ileri
26474,26474,evet,ileri
26475,26475,evet,orta
26476,26476,evet,orta
26477,26477,hayir,
26478,26478,evet,ileri
26479,26479,evet,orta
26480,26480,evet,ileri
26481,26481,evet,ileri
26482,26482,evet,ileri
26483,26483,evet,orta
26484,26484,hayir,
26485,26485,hayir,
26486,26486,evet,orta
26487,26487,hayir,
26488,26488,evet,ileri
26489,26489,evet,ileri
26490,26490,evet,ileri
26491,26491,hayir,
26492,26492,evet,ileri
26493,26493,evet,ileri
26494,26494,hayir,
26495,26495,evet,orta
26496,26496,evet,orta
26497,26497,evet,baslangic
26498,26498,hayir,
26499,26499,evet,orta
26500,26500,evet,baslangic
26501,26501,evet,ileri
26502,26502,evet,ileri
26503,26503,evet,ileri
26504,26504,evet,orta
26505,26505,evet,ileri
26506,26506,evet,orta
26507,26507,hayir,
26508,26508,evet,orta
26509,26509,evet,baslangic
26510,26510,evet,orta
26511,26511,evet,orta
26512,26512,evet,ileri
26513,26513,hayir,
26514,26514,hayir,
26515,26515,evet,orta
26516,26516,evet,orta
26517,26517,evet,orta
26518,26518,hayir,
26519,26519,evet,baslangic
26520,26520,evet,baslangic
26521,26521,evet,ileri
26522,26522,evet,ileri
26523,26523,hayir,
26524,26524,evet,orta
26525,26525,evet,ileri
26526,26526,evet,baslangic
26527,26527,hayir,
26528,26528,evet,orta
26529,26529,evet,baslangic
26530,26530,evet,orta
26531,26531,evet,orta
26532,26532,evet,baslangic
26533,26533,evet,baslangic
26534,26534,evet,orta
26535,26535,evet,orta
26536,26536,evet,orta
26537,26537,hayir,
26538,26538,evet,orta
26539,26539,evet,baslangic
26540,26540,evet,baslangic
26541,26541,evet,baslangic
26542,26542,evet,baslangic
26543,26543,evet,orta
26544,26544,evet,baslangic
26545,26545,evet,orta
26546,26546,evet,orta
26547,26547,evet,baslangic
26548,26548,hayir,
26549,26549,evet,ileri
26550,26550,evet,orta
26551,26551,hayir,
26552,26552,evet,ileri
26553,26553,evet,orta
26554,26554,evet,orta
26555,26555,evet,orta
26556,26556,evet,baslangic
26557,26557,evet,orta
26558,26558,evet,orta
26559,26559,hayir,
26560,26560,evet,baslangic
26561,26561,evet,baslangic
26562,26562,evet,baslangic
26563,26563,evet,ileri
26564,26564,hayir,
26565,26565,hayir,
26566,26566,evet,baslangic
26567,26567,evet,orta
26568,26568,evet,orta
26569,26569,evet,baslangic
26570,26570,evet,ileri
26571,26571,evet,baslangic
26572,26572,evet,ileri
26573,26573,hayir,
26574,26574,evet,orta
26575,26575,evet,ileri
26576,26576,evet,orta
26577,26577,hayir,
26578,26578,evet,orta
26579,26579,evet,orta
26580,26580,evet,baslangic
26581,26581,evet,orta
26582,26582,evet,ileri
26583,26583,evet,ileri
26584,26584,evet,baslangic
26585,26585,evet,baslangic
26586,26586,evet,orta
26587,26587,evet,orta
26588,26588,evet,orta
26589,26589,evet,orta
26590,26590,evet,baslangic
26591,26591,evet,orta
26592,26592,evet,ileri
26593,26593,evet,ileri
26594,26594,evet,ileri
26595,26595,hayir,
26596,26596,evet,baslangic
26597,26597,evet,ileri
26598,26598,evet,baslangic
26599,26599,evet,orta
26600,26600,evet,orta
26601,26601,evet,baslangic
26602,26602,evet,baslangic
26603,26603,evet,baslangic
26604,26604,evet,orta
26605,26605,evet,baslangic
26606,26606,evet,baslangic
26607,26607,evet,orta
26608,26608,evet,orta
26609,26609,evet,orta
26610,26610,evet,baslangic
26611,26611,evet,orta
26612,26612,evet,orta
26613,26613,evet,ileri
26614,26614,evet,orta
26615,26615,evet,ileri
26616,26616,evet,orta
26617,26617,evet,baslangic
26618,26618,evet,baslangic
26619,26619,evet,baslangic
26620,26620,evet,baslangic
26621,26621,hayir,
26622,26622,hayir,
26623,26623,evet,orta
26624,26624,evet,baslangic
26625,26625,evet,orta
26626,26626,evet,orta
26627,26627,evet,ileri
26628,26628,evet,orta
26629,26629,hayir,
26630,26630,hayir,
26631,26631,evet,baslangic
26632,26632,evet,ileri
26633,26633,evet,ileri
26634,26634,evet,baslangic
26635,26635,evet,baslangic
26636,26636,evet,baslangic
26637,26637,hayir,
26638,26638,evet,baslangic
26639,26639,evet,orta
26640,26640,evet,baslangic
26641,26641,hayir,
26642,26642,evet,orta
26643,26643,hayir,
26644,26644,evet,orta
26645,26645,hayir,
26646,26646,evet,orta
26647,26647,evet,orta
26648,26648,evet,baslangic
26649,26649,hayir,
26650,26650,evet,baslangic
26651,26651,evet,ileri
26652,26652,evet,orta
26653,26653,evet,orta
26654,26654,hayir,
26655,26655,evet,baslangic
26656,26656,evet,orta
26657,26657,evet,baslangic
26658,26658,evet,ileri
26659,26659,hayir,
26660,26660,evet,orta
26661,26661,evet,baslangic
26662,26662,evet,orta
26663,26663,evet,orta
26664,26664,evet,orta
26665,26665,evet,ileri
26666,26666,evet,ileri
26667,26667,evet,baslangic
26668,26668,evet,orta
26669,26669,evet,orta
26670,26670,evet,ileri
26671,26671,evet,baslangic
26672,26672,evet,orta
26673,26673,evet,orta
26674,26674,evet,baslangic
26675,26675,evet,ileri
26676,26676,evet,orta
26677,26677,evet,orta
26678,26678,evet,orta
26679,26679,hayir,
26680,26680,evet,orta
26681,26681,evet,orta
26682,26682,hayir,
26683,26683,hayir,
26684,26684,evet,baslangic
26685,26685,evet,ileri
26686,26686,evet,ileri
26687,26687,evet,ileri
26688,26688,evet,orta
26689,26689,evet,ileri
26690,26690,evet,baslangic
26691,26691,evet,orta
26692,26692,evet,orta
26693,26693,evet,ileri
26694,26694,hayir,
26695,26695,evet,baslangic
26696,26696,evet,baslangic
26697,26697,evet,orta
26698,26698,evet,orta
26699,26699,evet,orta
26700,26700,evet,orta
26701,26701,evet,orta
26702,26702,evet,ileri
26703,26703,hayir,
26704,26704,evet,ileri
26705,26705,evet,orta
26706,26706,evet,ileri
26707,26707,evet,ileri
26708,26708,evet,baslangic
26709,26709,evet,ileri
26710,26710,evet,ileri
26711,26711,evet,orta
26712,26712,evet,baslangic
26713,26713,evet,orta
26714,26714,evet,orta
26715,26715,evet,orta
26716,26716,hayir,
26717,26717,evet,ileri
26718,26718,evet,orta
26719,26719,evet,orta
26720,26720,evet,orta
26721,26721,evet,orta
26722,26722,evet,orta
26723,26723,evet,baslangic
26724,26724,evet,orta
26725,26725,evet,orta
26726,26726,evet,orta
26727,26727,hayir,
26728,26728,evet,baslangic
26729,26729,evet,orta
26730,26730,evet,orta
26731,26731,hayir,
26732,26732,evet,orta
26733,26733,hayir,
26734,26734,evet,ileri
26735,26735,evet,orta
26736,26736,evet,orta
26737,26737,evet,ileri
26738,26738,evet,baslangic
26739,26739,evet,orta
26740,26740,evet,baslangic
26741,26741,evet,orta
26742,26742,evet,orta
26743,26743,hayir,
26744,26744,evet,orta
26745,26745,hayir,
26746,26746,hayir,
26747,26747,evet,ileri
26748,26748,evet,orta
26749,26749,hayir,
