Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,istanbul deri organize sanayi bolgesi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,sabanci vakfi,600
Null,0,1,basbakanlik bursu,500
Null,0,0,Null,Null
Null,1,1,kyk,500
Null,0,1,tadim gida mad.san.ve tic.a.s,300
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,ozkan lojistik,200
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk kredisi aliyorum geri odemeli,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk ve vakif,800
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk kredi,470
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,1,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,1,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,tugva,200
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,tdv,200
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,karabuk yardimseverler dernegi,250
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,sahsi,150
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,mersin belediyesi,100
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,tokat dimes,200
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,malatya egitim vakfi,200
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,5
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,tugva,135
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,nef vafki odtu eymir vafki,650
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,dasev,150
Null,0,1,kilim mobilya,200
Null,0,0,Null,Null
Null,1,1,kyk geri odemeli,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,vakiflar genel mudurlugu ve asilamalilar vakfi,450
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,sabanci vakfi,600
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,1,saban cengiz vakfi,650
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,vural baylan vakfi,400
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,aydinlik nesiller dernegi,200
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,1,kredi ve yurtlar kurumu bursu,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi ve yurtlar kurumu/kredi aliyorum.,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,1,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk kredi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kym,500
Null,0,0,Null,Null
Null,0,1,elginkan vakfi,400
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,devlet,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,tubitak,1500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,borusan asim kocabiyik vakfi,600
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kredi,500
Null,0,1,kyk,500
Null,0,1,kyk,425
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,ercev,150
Null,0,1,kyk kredi bursu,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,cumhurbaskanligi bursu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,anadolu vakfi,450
Null,0,1,mulkiyeliler birligi,300
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,475
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,turk egitim vakfi,600
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,vehbi koc vakfi,600
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,5
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,ozel bir is yeri,750
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,tev,600
Null,0,0,Null,Null
Null,0,1,aile den.,220
Null,0,1,Null,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk kredi,475
Null,0,1,istanbul niksarlilar egitim gelistirme ve dayanisma dernegi,200
Null,0,1,kyk,500
Null,0,1,necat nasiroglu vakfi,125
Null,0,1,katsan gida,300
Null,0,0,Null,Null
Null,0,1,kyk kredi,500
Null,0,1,kyk,500
Null,0,1,turkiye diyanet vakfi,200
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,geri odemeki kyk bursu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi ve yurtlar kurumu (kyk),500
Null,0,1,devletten kyk geri odemeli burs aliyorum,630
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,Null,Null,Null
Null,0,1,dokuz eylul universitesi,200
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk geri odemeli,500
Null,0,1,kyk,500
Null,0,1,manisa turgutlu kaymakamligi,300
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,karabukluler dernegi,300
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,yuksek ogrenim kredi ve yurtlar kurumu,500
Null,0,1,albaraka(bereket vakfi)-ekev vakfi,700
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,1,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,nuri alaman vakfi,200
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,yuksekogretim kredi ve yurtlar kurumu,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,475
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk ve erkilet vakfi,700
Null,0,1,kyk-burs,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,1,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk ogrenim kredisi,500
Null,0,0,Null,Null
Null,1,1,almiyorum,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,1500
Null,0,1,corlu ticaret ve sanayi odasi,150
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,450
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,1,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,"devlet bursu aliyorum, kyk bursu almaktayim.",500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,1,1,istanbul sanayi odasi vakfi,450
Null,0,1,kyk kredi,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,turk egitim vakfi,600
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,odtu istanbul mezunlar dernegi,400
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,475
Null,0,0,Null,Null
Null,0,1,nuh cimento,300
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,lutfi abay kultur ve egitim vakfi,160
Null,0,1,kyk,500
Null,0,1,sancaklar,200
Null,0,0,Null,Null
Null,0,1,buvak,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk bursu aliyorum,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,suyad,150
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,k.y.k.,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,t.c. genclik ve spor bakanligi kredi ve yurtlar genel mudurlugu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,Null,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,yuksek ogrenim kredi ve yurtlar kurumu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,cagdas yasami destekleme dernegi,220
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,gubretas,300
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,basbakanlik bursu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,odtu istanbul mezunlar dernegi,350
Null,0,0,Null,Null
Null,0,1,kredi ve yurtlar kurumu geri odemesiz burs,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,1,cydd,200
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,1500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,cydd,220
Null,0,1,kredi yurtlar kurumu bursu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,470
Null,1,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,1,1,kyk,500
Null,1,1,devlet,500
Null,0,1,kyk kredi bursu,500
Null,0,0,Null,Null
Null,0,1,ito,650
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,tev,600
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
