Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,i,300-500
,hayir,evet,kyk ve tog vakif'i,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devlet bursu ama kredi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk burs ve kredi,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk kredi,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yur,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,evet,cagdas yasami destekleme dernegi,diger
,hayir,evet,basbakanlik kyk bursh,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,"tubitak, covid-19 stajyer arastirmaci burs programi (toplam 8 aylik)",500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredili yurtlar kurumu ve alapala makina,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk bu,500 ve uzeri
,hayir,evet,eymir kultur vakfi,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk bursu,300-500
,hayir,hayir,,
,hayir,evet,kyk ogrenim kredisi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar gen,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,evet,kyk ogrenim bursu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,k,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,evet,ronesans egitim vakfi,300-500
,hayir,evet,kredi yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,elginkan vakfi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,
,hayir,hayir,,
,hayir,evet,tukd,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk celikel egitim vakfi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,bogazici yoneticiler vakfi,diger
,hayir,hayir,,
,hayir,evet,"ronesans egitim vakfi ve kredi ve yurtlar kurumu bursu aliyorum. fakat ben bu programda yer almayi cok istedigim icin rev ile gorustum normalde farkli kurumdan burs almama sartini istanbul'da yasayan ve ogrenim goren ogrenciler icin esnetebildiklerini soyledi. eger sizin acinizdan bir sorun olacaksa da burs almayabilirim, tabii bu mumkunse.",500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,cydd turgutlu kaymakamligi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,"kyk'dan burs hakki kazandim. kars ardahan igdir dernegi tarafindan yaklasik 5 ay 200₺ burs aldim. mart ayinda corona nedeni ile bursum kesildi, devamliligi olup olmayacagi hakkinda bilgi sahibi degilim.",500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kredi ve yurtlar kurumu,300-500
,hayir,evet,ankara tek,300-500
,hayir,evet,kyk burs,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,turk egitim vakf,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk devlet kurumundan,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,toplum gonulluleri vakfi,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,buvak,300-500
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,evet,bogazici universitesi vakfi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,d,300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devlet kyk,300-500
,hayir,evet,devlet bursu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,yildirim beyazit universitesi vakfi,diger
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,k,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu ogrenim kr,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,"kyk ve odtu gelistirme vakfindan ilk 100 basari bursu aliyorum. yani basvurarak degil universite sinav sonucum ile aldigim burslar, fellow programina burstan ote girisimcilik hakkinda yeni seyler ogrenmek, mentorler ve diger fellow'lar, alumniler ile tanismak icin kabul edilmek istiyorum. umarim bu basari burslari sorun yaratmaz, bilginize sunarim.",500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,ticaret ve sanayi odasi,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,evet,kredi ve yurtlar genel mudurlugu,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,turk egitim vakfi,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,devlet bursu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,doganbey vakfi,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,devlet,
,hayir,hayir,,
,hayir,evet,"ibb,kyk",500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,camlica vakfi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk ilk 100 bursu,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,devlet,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,devlet,500 ve uzeri
,hayir,evet,merinos hold,diger
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk devlet bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,genclik ve spor bakanli,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devlet bursu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,istanbul konyalilar derneginden bur,300-500
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi v,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,500 ve uzeri
,hayir,evet,devlet,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,lise hocalarimdan,300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,devlet,300-500
,hayir,evet,bogazici universitesi vakfi,300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,turk egitim vakfi,500 ve uzeri
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,evet,hitit yazilim,300-500
,hayir,evet,cankiri vakfi,300-500
,hayir,evet,kredi yurtlar kurumu,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,ibb,diger
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,devlet,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,yok,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,dynamis kimya vi,300-500
,hayir,hayir,,
,hayir,evet,itu mezunlar dern,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devlet bursu almaktayim.,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,cagdas yasam dernegi bursu,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu aliyorum,500 ve uzeri
,hayir,evet,basbakanlik,300-500
,hayir,hayir,,
,hayir,hayir,,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,ogretmen lisesi cikisli oldugum icin ve 2.tercihimi de kazandigim icin ogretmenlik bursu almaktayim.,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,turkiye teknoloji takimi vakfi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk devlet bursu,
,hayir,evet,kyk,300-500
,hayir,evet,kredi ve yurtlar kurumu (geri odemeli),300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,bogazici universitesi vakfi,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,istanbul buyuksehir belediyesi,300-500
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,sabri artam vakfi,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk devlet bursu aliyorum ama m,300-500
,hayir,evet,istanbul buyuk sehir belediyesi,diger
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,yuksekogrenim kredi ve yurtlar kurumo,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,ky,
,hayir,evet,kyk ve cevdet yavuz bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumundan,300-500
,hayir,evet,vakifbank,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,turk universiteli kadinlar dernegi,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devlet,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,d,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devlet bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,evet,moda-life,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,ky,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,tubitak,500 ve uzeri
,hayir,hayir,,
,hayir,evet,sabanci vakfi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devlet,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,evet,tomarzalilar yardimlasma vakfi,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,evet,toplum gonulluleri vakf,diger
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,genclik ve spor bakanligi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,turkiye'nin muhendis kizlari,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,meb egitim fakultesi derceyle yerlesenler icin verilen meb bursu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk devlet bursu,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,istanbul buyuksehir belediyesi ( sehirdisi okuyan universite ogrenci bursu),300-500
,hayir,hayir,,
,hayir,evet,devlet,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtl,
,hayir,evet,kredi ve yurtl,500 ve uzeri
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,k,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu genel mudurlugu/kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,k,
,hayir,evet,deloitte egitim vakfi,300-500
,hayir,evet,kyk,300-500
,hayir,evet,geri odemeli.,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,cagdas yasami destekleme dernegi,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,genclik ve spor bakanligi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devletten kyk bursu 550 tl,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,genclik ve spor bakanligi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kre,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
